EmpID,Age_ID,AgeGroup_ID,Attrition_ID,BusinessTravel_ID,Department_ID,Education_ID,EducationField_ID,EnvironmentSatisfaction_ID,Gender_ID,JobInvolvement_ID,JobLevel_ID,JobRole_ID,JobSatisfaction_ID,MaritalStatus_ID,Over18_ID,OverTime_ID,PerformanceRating_ID,RelationshipSatisfaction_ID,StockOptionLevel_ID,WorkLifeBalance_ID,TotalWorkingYears_ID,TrainingTimesLastYear,YearsInCurrentRole_ID,YearsSinceLastPromotion_ID,YearsWithCurrManager_ID,DailyRate,DistanceFromHomeInKm,EmployeeCount,EmployeeNumber,HourlyRate,MonthlyIncome,SalarySlab,MonthlyRate,PercentSalaryHike,StandardHours,NumCompaniesWorked
807,20,3,2,2,1,1,5,3,1,1,3,8,3,2,1,2,1,1,4,1,2,1,3,1,2,663,17.7,1,306,47,12185,10k-15k,10056,14,80,1
808,20,3,2,2,2,4,3,4,1,1,1,2,3,2,1,1,1,1,3,1,4,2,3,1,2,319,6.4,1,311,41,2793,Upto 5k,2539,17,80,4
809,20,3,2,1,1,2,2,1,2,2,1,3,4,3,1,1,1,2,3,4,5,2,1,1,1,1017,1.6,1,340,83,3920,Upto 5k,18697,14,80,2
810,20,3,1,2,1,1,2,4,1,1,3,5,1,2,1,1,1,4,2,1,5,5,1,1,1,504,16.1,1,342,61,10048,10k-15k,22573,11,80,6
811,20,3,2,1,2,4,2,1,1,1,2,6,3,3,1,1,1,4,3,2,2,5,2,1,1,228,9.7,1,378,98,6502,5k-10k,22825,14,80,4
812,20,3,2,3,1,4,2,4,2,1,3,8,3,2,1,2,1,2,2,1,4,2,1,1,1,728,1.6,1,380,80,13603,10k-15k,11677,18,80,2
813,20,3,2,1,1,1,1,2,2,1,1,3,3,1,1,1,1,4,1,1,5,3,4,1,2,1372,1.6,1,391,42,2115,Upto 5k,15881,12,80,1
814,20,3,2,2,1,1,2,3,1,1,1,3,3,3,1,2,1,1,4,4,1,3,1,1,1,889,14.5,1,403,53,2326,Upto 5k,11411,12,80,1
815,20,3,2,1,1,2,2,2,1,1,2,5,3,2,1,1,1,1,2,4,2,2,1,1,1,1192,8,1,460,61,6347,5k-10k,23177,16,80,7
816,20,3,2,1,1,1,2,1,1,4,2,3,4,2,1,2,1,2,2,1,4,2,3,2,2,1319,9.7,1,474,51,5974,5k-10k,17001,13,80,4
817,20,3,2,1,1,1,2,1,2,1,1,1,4,3,1,1,2,4,3,1,5,3,2,1,1,921,16.1,1,486,98,3452,Upto 5k,17663,20,80,6
818,20,3,2,1,1,1,1,2,2,1,1,1,4,2,1,1,1,1,3,4,5,2,3,3,4,1107,22.5,1,515,95,3034,Upto 5k,26914,12,80,1
819,20,3,2,1,1,4,1,1,1,1,2,5,2,1,1,2,1,3,1,4,5,2,1,1,1,1305,16.1,1,518,49,4197,Upto 5k,21123,12,80,2
820,20,3,2,3,1,5,2,3,2,1,2,3,1,3,1,2,1,2,2,1,4,2,4,2,2,1063,40.2,1,529,72,4449,Upto 5k,23866,15,80,3
821,20,3,2,1,1,1,4,3,2,1,3,5,3,1,1,1,1,3,1,2,4,3,2,1,1,799,1.6,1,623,59,7491,5k-10k,23848,17,80,4
822,20,3,2,3,2,4,2,4,1,1,3,6,2,2,1,1,1,3,3,1,2,6,2,2,2,142,14.5,1,626,69,8834,5k-10k,24666,13,80,1
823,20,3,2,1,1,4,1,3,2,1,2,5,2,3,1,1,1,4,3,4,2,2,2,1,1,446,1.6,1,635,65,6447,5k-10k,15701,12,80,6
824,20,3,2,1,2,1,3,2,1,1,2,6,1,3,1,2,1,1,3,4,5,3,1,1,1,558,3.2,1,656,75,9602,5k-10k,3010,11,80,4
825,20,3,2,1,1,1,5,1,1,1,3,5,1,3,1,1,1,1,3,1,2,2,3,2,2,482,4.8,1,689,36,9434,5k-10k,9606,15,80,1
826,20,3,2,1,1,2,1,2,1,4,1,3,3,1,1,1,1,2,1,1,1,2,1,1,1,1225,16.1,1,715,80,4680,Upto 5k,15232,17,80,3
827,20,3,2,1,1,3,1,2,2,1,1,3,4,2,1,2,1,4,2,4,2,3,1,1,1,571,16.1,1,802,82,2782,Upto 5k,19905,13,80,0
828,20,3,2,1,2,4,3,2,1,2,2,6,1,2,1,1,1,3,2,1,2,2,1,1,1,342,25.7,1,868,66,6334,5k-10k,24558,19,80,4
829,20,3,2,2,2,2,2,1,2,1,1,2,3,3,1,1,1,4,3,1,2,3,2,1,1,1231,33.8,1,900,54,2973,Upto 5k,21222,15,80,5
830,20,3,2,3,2,2,2,4,1,1,3,6,2,1,1,2,1,3,1,1,2,2,1,1,2,1252,30.6,1,904,32,7642,5k-10k,4814,13,80,1
831,20,3,1,1,2,4,1,4,1,2,3,6,1,3,1,1,1,1,1,3,5,2,1,3,2,625,1.6,1,970,46,10609,10k-15k,14922,11,80,5
832,20,3,1,1,1,2,2,4,2,3,2,7,2,3,1,1,1,2,1,3,4,2,1,1,1,1141,17.7,1,1033,61,4777,Upto 5k,14382,15,80,5
833,20,3,2,1,1,1,5,2,2,1,2,7,2,1,1,1,1,2,1,4,2,3,1,1,1,124,4.8,1,1062,35,4107,Upto 5k,13848,15,80,3
834,20,3,2,1,2,4,1,2,2,2,2,6,3,2,1,2,1,1,4,1,2,5,1,1,1,309,16.1,1,1105,88,6694,5k-10k,24223,14,80,2
835,20,3,2,1,1,2,2,1,2,2,2,7,3,2,1,1,1,1,2,1,2,2,1,1,1,367,40.2,1,1161,52,5731,5k-10k,17171,13,80,7
836,20,3,2,1,1,1,1,2,2,2,2,5,3,3,1,1,1,4,3,4,4,2,3,1,3,977,1.6,1,1196,56,6474,5k-10k,9961,13,80,1
837,20,3,2,1,1,3,1,1,1,1,1,3,1,3,1,2,1,3,1,1,2,2,2,1,1,1439,6.4,1,1394,54,2996,Upto 5k,5182,15,80,7
838,20,3,2,1,1,1,2,4,2,1,1,1,1,1,1,1,1,2,1,1,2,6,1,1,1,1462,17.7,1,1411,94,3629,Upto 5k,19106,18,80,4
839,20,3,2,3,1,2,4,1,1,4,1,1,1,1,1,1,1,2,1,3,2,2,2,1,1,1413,8,1,1440,84,3500,Upto 5k,25470,14,80,0
840,20,3,2,1,1,1,2,4,1,1,2,3,3,3,1,1,1,2,1,1,2,2,3,1,2,674,20.9,1,1543,47,4285,Upto 5k,3031,17,80,1
841,20,3,2,1,1,1,1,1,1,1,2,5,1,3,1,1,1,2,4,4,2,2,1,1,1,671,30.6,1,1631,85,5768,5k-10k,26493,17,80,3
842,20,3,2,1,1,1,2,3,2,1,1,3,2,3,1,1,1,2,3,3,2,2,2,2,2,1470,16.1,1,1640,71,3936,Upto 5k,9953,11,80,1
843,20,3,2,2,2,4,2,1,1,3,2,6,3,2,1,1,1,1,2,4,2,2,1,1,1,1278,1.6,1,1700,31,9525,5k-10k,7677,14,80,1
844,20,3,2,1,2,2,3,3,1,2,2,6,2,3,1,1,1,2,2,1,1,2,1,1,1,589,14.5,1,1787,46,4189,Upto 5k,8800,14,80,1
845,20,3,2,1,3,2,5,1,1,1,2,4,2,2,1,1,1,1,1,4,5,4,1,1,2,1239,12.9,1,1794,89,4071,Upto 5k,12832,13,80,2
846,20,3,1,1,1,4,2,2,1,1,2,5,4,1,1,1,1,4,1,3,2,4,1,1,2,370,16.1,1,1809,58,4213,Upto 5k,4992,15,80,1
847,20,3,2,1,1,4,2,2,1,1,2,3,4,3,1,2,2,1,3,1,5,2,1,1,1,783,11.3,1,1885,78,4284,Upto 5k,13588,22,80,5
848,20,3,2,1,1,1,1,1,2,4,3,8,3,3,1,2,2,2,3,1,5,2,4,2,2,161,16.1,1,2017,42,13744,10k-15k,15471,25,80,1
849,21,3,2,2,1,1,1,2,1,2,3,5,1,1,1,1,2,4,1,1,2,2,3,1,1,216,37,1,12,44,9526,5k-10k,8787,21,80,0
850,21,3,2,1,1,1,1,2,1,1,1,3,3,1,1,2,1,1,1,1,2,3,1,1,1,371,3.2,1,24,45,3944,Upto 5k,4306,11,80,5
851,21,3,2,2,1,5,1,2,2,1,2,1,3,1,1,1,1,3,1,1,2,2,1,2,2,653,46.7,1,79,50,2406,Upto 5k,5456,11,80,1
852,21,3,2,3,1,1,2,3,2,3,2,3,3,2,1,2,1,3,4,1,5,3,4,1,2,573,9.7,1,107,79,5329,5k-10k,15717,12,80,7
853,21,3,2,1,1,5,4,2,2,1,2,3,1,1,1,2,2,4,1,1,5,2,1,1,1,364,4.8,1,193,32,4317,Upto 5k,2302,20,80,3
854,21,3,2,1,2,4,1,4,2,2,2,6,3,1,1,1,2,1,1,2,4,2,1,1,2,702,1.6,1,230,59,8686,5k-10k,12930,22,80,4
855,21,3,2,1,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1380,14.5,1,245,75,2288,Upto 5k,6319,12,80,1
856,21,3,2,1,1,4,1,2,1,1,2,5,1,3,1,1,1,4,1,1,4,3,1,1,1,1261,3.2,1,271,88,6553,5k-10k,7259,14,80,9
857,21,3,2,1,1,1,4,2,1,1,2,5,3,3,1,1,1,2,3,3,2,3,3,1,2,1084,46.7,1,273,54,6261,5k-10k,4185,18,80,3
858,21,3,1,1,1,3,2,3,1,1,2,7,4,3,1,2,1,4,1,1,5,2,1,1,1,1180,46.7,1,282,70,6673,5k-10k,11354,19,80,7
859,21,3,2,1,2,1,1,4,1,1,3,6,1,2,1,1,1,1,2,4,5,6,3,1,3,119,4.8,1,307,76,10609,10k-15k,9647,12,80,0
860,21,3,2,3,2,2,1,2,1,2,2,6,3,3,1,1,1,3,3,1,4,0,3,2,1,1327,3.2,1,361,39,5249,5k-10k,19682,18,80,3
861,21,3,2,1,2,2,2,4,2,4,2,6,4,2,1,2,2,1,3,1,2,3,1,2,2,322,11.3,1,382,44,5605,5k-10k,19191,24,80,1
862,21,3,2,1,1,4,1,2,1,1,2,7,3,2,1,1,1,4,3,1,2,2,1,1,1,688,37,1,393,82,5745,5k-10k,18899,14,80,9
863,21,3,2,1,1,2,1,4,2,2,3,8,2,3,1,1,1,1,3,1,5,2,3,1,1,849,40.2,1,421,81,12061,10k-15k,26707,17,80,3
864,21,3,2,1,1,2,1,1,1,2,3,8,3,2,1,2,1,4,3,1,4,3,3,1,2,343,24.1,1,461,92,11510,10k-15k,15682,14,80,0
865,21,3,2,2,1,2,1,2,1,1,1,1,3,3,1,2,2,1,3,1,1,3,1,1,1,1490,3.2,1,556,42,1702,Upto 5k,12106,23,80,1
866,21,3,2,1,1,1,2,1,2,1,2,7,1,3,1,1,1,1,3,1,5,4,1,1,1,1495,16.1,1,634,76,9824,5k-10k,22174,19,80,3
867,21,3,2,1,1,3,1,1,2,1,1,3,4,1,1,1,1,3,1,4,2,3,1,1,1,362,1.6,1,662,43,2619,Upto 5k,14561,17,80,3
868,21,3,2,1,2,4,3,2,2,2,2,6,3,1,1,1,2,2,1,1,2,2,3,1,1,243,11.3,1,709,46,4028,Upto 5k,7791,20,80,0
869,21,3,2,1,1,4,1,3,2,4,2,7,3,1,1,1,1,1,1,4,2,4,3,1,2,827,1.6,1,724,33,7625,5k-10k,19383,13,80,0
870,21,3,2,1,1,1,1,1,2,1,3,5,1,1,1,2,1,3,1,2,2,4,1,1,1,168,1.6,1,743,81,7861,5k-10k,15397,14,80,4
871,21,3,2,1,1,5,2,2,1,1,1,3,1,3,1,2,1,4,3,3,2,0,1,1,1,268,3.2,1,773,92,3057,Upto 5k,20471,13,80,6
872,21,3,2,2,1,4,1,4,2,4,2,5,4,1,1,2,1,3,1,1,5,2,3,1,3,240,3.2,1,803,75,5980,5k-10k,26085,12,80,6
873,21,3,2,2,1,1,1,4,1,2,2,7,4,2,1,1,1,1,3,4,4,3,1,1,1,471,19.3,1,837,45,6288,5k-10k,4284,15,80,2
874,21,3,2,1,2,1,3,3,1,2,1,2,2,3,1,1,1,3,3,1,1,3,1,1,1,395,14.5,1,893,98,2899,Upto 5k,12102,19,80,0
875,21,3,2,1,1,1,4,2,2,1,3,8,4,3,1,1,1,4,3,1,4,3,4,1,3,1333,1.6,1,950,80,13582,10k-15k,16292,13,80,1
876,21,3,2,3,2,1,4,1,2,1,2,6,3,1,1,2,1,4,1,1,2,1,1,1,1,152,16.1,1,983,85,5666,5k-10k,19899,13,80,1
877,21,3,2,2,1,3,2,1,1,1,1,3,1,3,1,1,1,4,3,4,1,0,1,1,1,1391,16.1,1,1006,66,2684,Upto 5k,12127,17,80,0
878,21,3,2,1,2,4,1,3,1,1,2,6,3,1,1,2,1,1,1,1,5,1,1,1,1,1035,4.8,1,1036,42,6861,5k-10k,4981,12,80,8
879,21,3,2,2,1,4,5,1,1,1,1,3,1,3,1,1,1,2,3,1,2,2,1,1,1,1186,4.8,1,1060,44,2821,Upto 5k,2997,16,80,3
880,21,3,2,1,1,3,1,1,2,2,3,7,1,3,1,1,1,2,3,4,5,4,3,1,2,330,27.4,1,1088,65,8823,5k-10k,24608,18,80,0
881,21,3,2,1,2,4,3,1,1,2,3,6,1,2,1,2,1,4,2,1,2,2,3,1,2,770,16.1,1,1119,73,8740,5k-10k,5569,14,80,0
882,21,3,2,1,2,2,3,2,1,1,3,6,2,1,1,1,1,1,1,1,2,2,1,1,1,130,3.2,1,1125,32,7351,5k-10k,20619,16,80,7
883,21,3,2,1,3,1,6,1,1,4,1,4,1,3,1,1,1,3,3,2,2,2,2,1,1,433,1.6,1,1152,37,2844,Upto 5k,6004,13,80,1
884,21,3,2,1,2,2,1,3,2,1,2,6,4,2,1,1,1,3,3,1,4,3,3,1,2,1009,3.2,1,1355,31,6893,5k-10k,19461,15,80,3
885,21,3,2,2,1,1,1,2,1,4,1,3,1,2,1,1,1,3,4,1,1,2,1,1,1,693,11.3,1,1382,57,2610,Upto 5k,15748,11,80,1
886,21,3,2,2,3,4,6,1,1,1,2,4,1,3,1,1,1,1,1,1,2,2,1,1,1,888,16.1,1,1563,71,6077,5k-10k,14814,11,80,3
887,21,3,1,1,1,1,2,1,1,1,2,5,2,3,1,1,1,2,2,1,2,2,1,1,1,903,3.2,1,1573,81,4855,Upto 5k,7653,11,80,4
888,21,3,2,1,2,1,1,1,1,1,2,6,2,3,1,1,1,3,3,1,2,3,3,2,2,1245,22.5,1,1582,80,9924,5k-10k,12355,11,80,0
889,21,3,2,1,2,1,1,3,2,1,2,6,2,1,1,1,1,4,1,2,2,5,1,1,1,437,25.7,1,1583,90,4198,Upto 5k,16379,12,80,2
890,21,3,2,1,1,2,2,2,2,2,3,5,1,3,1,2,1,3,3,2,2,6,2,1,1,397,3.2,1,1638,54,7756,5k-10k,14199,19,80,3
891,21,3,2,2,1,1,1,2,1,1,2,3,3,3,1,1,1,3,2,2,5,4,4,1,2,1189,1.6,1,1668,90,4735,Upto 5k,9867,15,80,7
892,21,3,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,4,1,1,1,3,1,1,1,148,3.2,1,1675,42,2440,Upto 5k,23826,22,80,1
893,21,3,2,1,1,2,2,2,2,1,1,1,1,3,1,1,1,3,3,4,2,5,1,1,1,1495,6.4,1,1687,87,3306,Upto 5k,26176,19,80,7
894,21,3,2,2,1,2,2,1,2,2,1,1,2,3,1,1,1,4,3,4,2,4,1,1,1,594,3.2,1,1760,75,2468,Upto 5k,15963,14,80,4
895,21,3,2,1,1,1,2,3,1,3,2,7,3,3,1,2,1,1,3,1,4,2,1,1,1,833,29,1,1766,60,5811,5k-10k,24539,16,80,3
896,21,3,2,1,1,2,5,2,2,2,1,1,1,3,1,1,1,4,3,1,1,3,2,1,1,1153,9.7,1,1782,40,3702,Upto 5k,16376,11,80,1
897,21,3,2,3,3,1,6,4,1,1,1,4,2,2,1,1,1,3,4,1,4,3,3,1,2,1336,3.2,1,1805,100,2592,Upto 5k,7129,13,80,5
898,21,3,2,1,2,4,3,3,2,3,2,2,3,3,1,2,2,2,2,4,5,4,1,1,1,723,3.2,1,1835,77,5405,5k-10k,4244,20,80,2
899,21,3,2,2,1,1,2,2,2,2,2,3,2,2,1,2,1,1,3,1,5,3,4,1,2,1394,12.9,1,1937,58,2133,Upto 5k,18115,16,80,1
900,21,3,2,1,1,2,1,3,1,1,1,3,3,2,1,1,1,3,2,2,2,0,1,1,1,1206,14.5,1,1940,71,4771,Upto 5k,14293,19,80,2
901,21,3,2,1,2,1,1,4,1,2,1,2,4,1,1,1,1,2,1,4,5,3,1,1,1,1404,1.6,1,1961,59,2858,Upto 5k,11473,14,80,4
902,21,3,2,2,3,4,5,2,1,1,1,4,2,3,1,2,1,4,3,1,2,2,1,1,1,1444,1.6,1,1972,88,2991,Upto 5k,5224,11,80,0
903,21,3,2,1,2,4,1,2,1,1,2,6,2,3,1,1,1,2,2,1,5,3,4,1,2,1321,1.6,1,1995,86,4440,Upto 5k,7636,15,80,0
904,21,3,2,2,1,4,1,4,1,2,2,5,1,3,1,1,1,3,3,1,2,1,1,2,2,508,9.7,1,1997,72,5321,5k-10k,14284,11,80,2
905,21,3,2,1,1,1,2,3,2,3,3,8,1,3,1,1,1,2,3,1,5,3,5,1,3,201,16.1,1,2015,99,13206,10k-15k,3376,12,80,3
906,21,3,2,1,2,2,1,4,2,1,2,6,3,3,1,1,1,1,3,1,2,1,3,1,2,345,16.1,1,2041,100,5343,5k-10k,5982,11,80,1
907,22,3,1,1,2,1,4,2,1,1,2,2,3,3,1,1,1,1,3,2,5,6,1,1,1,895,8,1,42,56,2086,Upto 5k,3335,14,80,3
908,22,3,2,1,2,4,1,2,2,2,2,6,1,3,1,1,1,1,3,2,5,1,4,1,2,1329,6.4,1,182,47,5902,5k-10k,14590,14,80,4
909,22,3,2,1,1,4,2,1,2,1,1,1,1,2,1,1,1,1,4,1,2,1,1,1,1,1431,1.6,1,332,96,2232,Upto 5k,15417,14,80,7
910,22,3,2,2,1,4,4,1,2,1,3,7,1,1,1,1,2,3,1,1,5,1,2,3,1,505,3.2,1,343,64,10938,10k-15k,6420,25,80,0
911,22,3,2,1,1,1,2,1,1,4,3,7,3,2,1,1,1,2,4,4,5,5,3,1,2,1132,1.6,1,417,48,9613,5k-10k,10942,17,80,0
912,22,3,2,1,1,3,2,1,1,1,4,9,4,3,1,2,1,3,1,1,6,3,3,3,2,117,16.1,1,429,99,17068,15k+,5355,14,80,1
913,22,3,2,2,1,2,2,1,1,2,5,9,3,3,1,1,1,2,3,1,6,2,3,3,1,672,11.3,1,444,54,19272,15k+,21141,15,80,1
914,22,3,1,1,2,2,2,2,2,1,2,6,1,3,1,2,1,2,1,4,4,3,1,1,1,1162,4.8,1,445,41,5238,5k-10k,17778,18,80,4
915,22,3,2,2,1,3,1,3,1,1,5,9,1,2,1,2,1,1,3,1,6,3,3,1,2,1218,1.6,1,531,52,19197,15k+,8213,14,80,1
916,22,3,2,2,1,3,1,1,2,1,1,1,1,3,1,1,1,2,3,1,2,3,1,1,2,443,12.9,1,602,48,3755,Upto 5k,17872,11,80,1
917,22,3,2,1,1,4,4,2,2,2,2,7,1,1,1,1,1,2,1,1,5,4,3,3,2,408,3.2,1,721,80,4553,Upto 5k,20978,11,80,1
918,22,3,2,1,3,1,6,1,2,4,2,4,2,3,1,1,1,1,3,3,4,3,1,1,2,141,4.8,1,760,44,6389,5k-10k,18767,15,80,9
919,22,3,2,1,3,1,1,2,2,2,2,4,3,3,1,1,1,1,2,1,4,2,2,1,1,1383,3.2,1,909,42,5204,5k-10k,7790,11,80,8
920,22,3,1,1,1,1,2,2,1,1,1,1,4,3,1,2,2,3,1,3,2,2,1,1,1,1122,9.7,1,932,70,2404,Upto 5k,4303,21,80,7
921,22,3,2,1,2,5,1,4,1,4,3,6,1,1,1,1,1,3,1,1,2,3,3,1,2,903,3.2,1,985,41,7880,5k-10k,2560,18,80,0
922,22,3,2,1,1,3,1,2,2,2,4,5,3,3,1,1,1,1,3,1,6,3,2,3,2,466,1.6,1,1026,65,12742,10k-15k,7060,16,80,1
923,22,3,2,2,1,1,2,2,2,1,3,5,4,1,1,2,1,1,1,1,6,2,2,1,2,945,35.4,1,1043,82,10880,10k-15k,5083,13,80,1
924,22,3,1,2,1,1,1,4,1,1,4,7,3,2,1,1,1,3,4,1,6,4,3,3,1,203,3.2,1,1127,84,12169,10k-15k,13547,11,80,7
925,22,3,2,3,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,4,2,2,2,1,1,439,14.5,1,1132,70,6782,5k-10k,8770,15,80,9
926,22,3,2,1,1,4,2,1,2,2,4,9,2,2,1,2,1,3,2,1,6,4,3,3,1,412,20.9,1,1307,94,17123,15k+,17334,13,80,6
927,22,3,1,1,1,1,2,1,1,1,1,3,4,1,1,1,1,2,1,1,2,2,1,1,1,360,37,1,1310,93,3904,Upto 5k,22154,13,80,0
928,22,3,2,1,1,2,1,4,1,1,2,5,1,1,1,1,1,2,1,1,2,6,3,1,2,524,29,1,1322,32,4534,Upto 5k,13352,11,80,0
929,22,3,2,1,2,4,1,4,1,2,2,6,3,3,1,2,1,3,2,2,2,2,2,1,1,1498,33.8,1,1390,44,6120,5k-10k,3567,12,80,3
930,22,3,2,3,1,2,1,1,1,1,3,7,1,3,1,1,2,4,3,1,4,2,2,1,1,1485,40.2,1,1397,71,10920,10k-15k,3449,21,80,3
931,22,3,1,3,1,1,1,4,2,2,1,1,4,1,1,2,2,4,1,2,4,2,1,1,1,592,3.2,1,1458,54,3646,Upto 5k,17181,23,80,2
932,22,3,2,1,1,1,1,3,2,1,3,5,2,1,1,1,1,3,1,1,2,3,1,1,1,1089,9.7,1,1525,32,8376,5k-10k,9150,18,80,4
933,22,3,2,1,2,1,2,2,1,4,3,6,1,3,1,1,1,2,3,1,4,3,2,2,2,1462,9.7,1,1588,38,8237,5k-10k,4658,11,80,2
934,22,3,2,1,1,5,2,3,1,1,2,5,4,3,1,1,1,3,4,1,2,3,3,2,2,1387,16.1,1,1618,76,5377,5k-10k,3835,13,80,2
935,22,3,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,3,3,1,4,3,3,1,2,170,4.8,1,1627,76,3069,Upto 5k,10302,15,80,0
936,22,3,2,2,1,1,2,4,2,1,2,5,1,1,1,1,1,3,1,3,2,2,1,1,2,711,6.4,1,1633,81,5042,5k-10k,3140,13,80,0
937,22,3,2,1,1,1,2,2,1,1,2,5,2,3,1,1,2,1,1,1,2,3,2,1,1,492,19.3,1,1654,66,5295,5k-10k,7693,21,80,4
938,22,3,2,3,1,1,1,2,1,1,2,1,3,3,1,2,1,3,3,1,2,2,3,1,2,792,1.6,1,1737,77,6472,5k-10k,8989,15,80,1
939,22,3,2,1,1,3,2,1,1,1,3,8,1,1,1,1,2,1,1,1,2,3,1,1,1,1253,16.1,1,1800,65,13464,10k-15k,7914,21,80,7
940,22,3,2,2,2,1,1,1,1,1,2,6,3,2,1,1,1,3,3,1,2,6,1,1,1,766,32.2,1,1812,83,4127,Upto 5k,19188,18,80,2
941,22,3,2,1,1,4,5,2,1,1,2,3,3,2,1,1,1,4,4,1,2,2,1,1,1,835,30.6,1,1871,41,3902,Upto 5k,5141,14,80,8
942,22,3,2,3,2,4,1,4,2,3,2,6,1,3,1,1,1,1,3,1,2,1,1,1,1,1251,33.8,1,1929,32,5736,5k-10k,3987,19,80,6
943,22,3,2,1,1,2,2,4,1,1,2,5,4,3,1,1,2,3,3,1,2,3,1,2,2,867,14.5,1,1936,87,5151,5k-10k,12315,25,80,1
944,22,3,2,1,2,4,3,3,1,1,4,6,4,1,1,1,1,2,1,1,6,3,3,3,2,119,24.1,1,1975,77,13341,10k-15k,25098,12,80,0
945,22,3,2,1,1,3,1,4,1,1,2,3,3,1,1,1,1,2,1,1,5,2,3,1,2,116,38.6,1,2014,52,4108,Upto 5k,5340,13,80,7
946,22,3,2,3,1,1,1,2,1,1,5,9,3,1,1,1,1,1,1,4,6,3,1,1,1,105,14.5,1,2022,87,19431,15k+,15302,13,80,2
947,22,3,2,1,2,3,3,3,2,2,4,6,3,3,1,1,1,2,3,4,6,2,3,2,2,722,38.6,1,2056,60,12031,10k-15k,8828,11,80,0
948,22,3,2,1,1,3,2,2,1,2,3,7,4,3,1,1,1,2,3,1,2,5,3,1,2,613,9.7,1,2062,42,9991,5k-10k,21457,15,80,4
947,22,3,2,1,2,3,3,3,2,2,4,6,3,3,1,1,1,2,3,4,6,2,3,2,2,722,38.6,1,2056,60,12031,10k-15k,8828,11,80,0
948,22,3,2,1,1,3,2,2,1,2,3,7,4,3,1,1,1,2,3,1,2,5,3,1,1,613,9.7,1,2062,42,9991,5k-10k,21457,15,80,4
949,23,3,2,2,1,4,1,1,1,2,4,7,2,3,1,1,2,3,3,4,6,3,1,3,3,530,1.6,1,119,78,13503,10k-15k,14115,22,80,1
950,23,3,2,2,1,1,2,3,2,1,2,3,2,2,1,1,1,2,3,1,5,2,3,1,3,1395,41.8,1,202,54,5605,5k-10k,8504,11,80,1
951,23,3,2,1,2,4,3,1,1,2,3,6,3,3,1,1,1,2,3,4,4,2,4,1,3,630,6.4,1,215,67,10855,10k-15k,8552,11,80,7
952,23,3,2,1,1,3,2,2,2,1,5,9,1,3,1,1,1,4,3,1,6,2,3,2,2,989,6.4,1,253,46,19033,15k+,6499,14,80,1
953,23,3,2,1,1,2,2,1,1,1,2,1,3,3,1,2,1,1,3,2,4,2,1,1,2,905,30.6,1,281,99,2741,Upto 5k,16523,15,80,8
954,23,3,2,3,1,5,1,2,1,2,2,7,3,3,1,1,1,3,3,3,1,5,1,1,1,1151,14.5,1,287,63,4876,Upto 5k,14242,14,80,9
955,23,3,2,1,1,2,4,4,1,1,2,3,3,2,1,1,1,2,2,1,2,3,3,1,2,1300,38.6,1,335,62,3319,Upto 5k,24447,17,80,1
956,23,3,2,1,1,2,2,4,1,1,5,8,1,2,1,1,1,3,3,1,6,5,3,1,1,1416,3.2,1,352,49,19436,15k+,5949,19,80,0
957,23,3,2,1,2,2,2,3,1,3,2,6,3,3,1,2,2,1,4,4,2,2,1,1,1,1124,1.6,1,453,57,7457,5k-10k,13273,22,80,2
958,23,3,2,1,1,4,1,2,2,4,1,1,1,3,1,2,1,1,3,1,2,3,3,1,1,1171,16.1,1,483,46,2213,Upto 5k,22495,13,80,3
959,23,3,1,1,2,2,3,1,1,2,2,6,1,3,1,2,1,2,2,1,2,6,2,1,1,575,35.4,1,492,68,6380,5k-10k,6110,12,80,2
960,23,3,2,1,2,2,3,2,2,1,2,6,2,2,1,1,1,1,2,1,2,5,2,1,1,759,3.2,1,516,46,5715,5k-10k,22553,12,80,7
961,23,3,2,1,1,1,2,3,2,2,2,1,1,3,1,1,2,4,3,1,5,3,1,1,1,555,3.2,1,521,78,3448,Upto 5k,13436,22,80,6
962,23,3,2,1,2,4,1,1,2,1,5,9,1,3,1,1,1,3,1,1,6,2,5,1,3,1398,3.2,1,558,79,18041,15k+,13022,14,80,0
963,23,3,2,1,1,1,1,3,2,1,4,5,1,1,1,1,1,1,1,1,6,3,2,1,3,302,9.7,1,601,75,13237,10k-15k,20364,15,80,7
964,23,3,2,3,2,1,5,1,1,3,3,6,4,2,1,1,1,1,3,1,5,2,1,1,1,1094,45.1,1,615,58,10932,10k-15k,11373,15,80,3
965,23,3,2,2,2,4,1,2,1,2,3,6,4,3,1,2,2,1,3,1,5,2,4,1,3,580,8,1,729,48,10475,10k-15k,23772,21,80,5
966,23,3,2,1,1,3,2,2,2,2,1,3,3,1,1,2,2,3,1,4,1,2,1,1,1,804,3.2,1,763,86,2342,Upto 5k,22929,20,80,0
967,23,3,2,2,1,2,2,1,2,4,2,7,2,3,1,1,2,3,3,1,2,2,3,1,2,791,3.2,1,807,38,4244,Upto 5k,9931,24,80,1
968,23,3,2,2,1,4,2,4,1,2,2,1,1,1,1,1,1,3,1,1,2,6,1,1,1,720,25.7,1,832,51,5094,5k-10k,11983,14,80,6
